epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1774670811077,2026-03-28T00.06.51.077,15.176,0.596,-0.754,-0.430
1774670811087,2026-03-28T00.06.51.087,15.186,0.541,-0.741,-0.415
1774670811098,2026-03-28T00.06.51.098,15.197,0.492,-0.741,-0.415
1774670811106,2026-03-28T00.06.51.106,15.205,0.449,-0.744,-0.408
1774670811117,2026-03-28T00.06.51.117,15.216,0.438,-0.760,-0.396
1774670811127,2026-03-28T00.06.51.127,15.226,0.445,-0.780,-0.369
1774670811137,2026-03-28T00.06.51.137,15.236,0.476,-0.788,-0.345
1774670811146,2026-03-28T00.06.51.146,15.245,0.512,-0.807,-0.351
1774670811156,2026-03-28T00.06.51.156,15.255,0.501,-0.830,-0.363
1774670811166,2026-03-28T00.06.51.166,15.265,0.478,-0.847,-0.375
1774670811177,2026-03-28T00.06.51.177,15.276,0.458,-0.858,-0.368
1774670811185,2026-03-28T00.06.51.185,15.284,0.436,-0.878,-0.350
1774670811196,2026-03-28T00.06.51.196,15.295,0.468,-0.886,-0.342
1774670811206,2026-03-28T00.06.51.206,15.305,0.495,-0.875,-0.335
1774670811216,2026-03-28T00.06.51.216,15.315,0.479,-0.872,-0.331
1774670811225,2026-03-28T00.06.51.225,15.324,0.469,-0.877,-0.343
1774670811235,2026-03-28T00.06.51.235,15.334,0.459,-0.875,-0.344
1774670811246,2026-03-28T00.06.51.246,15.345,0.455,-0.869,-0.332
1774670811256,2026-03-28T00.06.51.256,15.355,0.458,-0.868,-0.320
1774670811265,2026-03-28T00.06.51.265,15.364,0.458,-0.871,-0.307
1774670811275,2026-03-28T00.06.51.275,15.374,0.459,-0.871,-0.296
1774670811285,2026-03-28T00.06.51.285,15.384,0.466,-0.874,-0.290
1774670811295,2026-03-28T00.06.51.295,15.394,0.466,-0.874,-0.296
1774670811304,2026-03-28T00.06.51.304,15.403,0.479,-0.866,-0.294
1774670811314,2026-03-28T00.06.51.314,15.413,0.491,-0.864,-0.294
1774670811325,2026-03-28T00.06.51.325,15.424,0.479,-0.870,-0.280
1774670811333,2026-03-28T00.06.51.333,15.432,0.466,-0.869,-0.255
1774670811344,2026-03-28T00.06.51.344,15.443,0.467,-0.875,-0.250
1774670811354,2026-03-28T00.06.51.354,15.453,0.476,-0.881,-0.242
1774670811364,2026-03-28T00.06.51.364,15.463,0.478,-0.872,-0.231
1774670811373,2026-03-28T00.06.51.373,15.472,0.460,-0.876,-0.225
1774670811383,2026-03-28T00.06.51.383,15.482,0.427,-0.889,-0.218
1774670811393,2026-03-28T00.06.51.393,15.492,0.407,-0.890,-0.215
1774670811404,2026-03-28T00.06.51.404,15.503,0.402,-0.889,-0.223
1774670811412,2026-03-28T00.06.51.412,15.511,0.412,-0.898,-0.220
1774670811423,2026-03-28T00.06.51.423,15.522,0.414,-0.905,-0.218
1774670811433,2026-03-28T00.06.51.433,15.532,0.406,-0.901,-0.196
1774670811443,2026-03-28T00.06.51.443,15.542,0.402,-0.895,-0.171
1774670811452,2026-03-28T00.06.51.452,15.551,0.419,-0.902,-0.164
1774670811462,2026-03-28T00.06.51.462,15.561,0.432,-0.914,-0.172
1774670811473,2026-03-28T00.06.51.473,15.572,0.423,-0.911,-0.179
1774670811483,2026-03-28T00.06.51.483,15.582,0.419,-0.911,-0.189
1774670811492,2026-03-28T00.06.51.492,15.591,0.403,-0.906,-0.204
1774670811502,2026-03-28T00.06.51.502,15.601,0.400,-0.896,-0.226
1774670811512,2026-03-28T00.06.51.512,15.611,0.409,-0.884,-0.263
1774670811522,2026-03-28T00.06.51.522,15.621,0.399,-0.893,-0.298
1774670811531,2026-03-28T00.06.51.531,15.630,0.379,-0.893,-0.327
1774670811541,2026-03-28T00.06.51.541,15.640,0.375,-0.885,-0.348
1774670811552,2026-03-28T00.06.51.552,15.651,0.374,-0.882,-0.344
1774670811562,2026-03-28T00.06.51.562,15.661,0.383,-0.890,-0.339
1774670811571,2026-03-28T00.06.51.571,15.670,0.422,-0.886,-0.376
1774670811581,2026-03-28T00.06.51.581,15.680,0.463,-0.859,-0.430
1774670811591,2026-03-28T00.06.51.591,15.690,0.494,-0.832,-0.499
1774670811601,2026-03-28T00.06.51.601,15.700,0.521,-0.815,-0.564
1774670811610,2026-03-28T00.06.51.610,15.709,0.511,-0.829,-0.594
1774670811621,2026-03-28T00.06.51.621,15.720,0.501,-0.849,-0.589
1774670811631,2026-03-28T00.06.51.631,15.730,0.524,-0.858,-0.560
1774670811641,2026-03-28T00.06.51.641,15.740,0.557,-0.865,-0.544
1774670811650,2026-03-28T00.06.51.650,15.749,0.564,-0.880,-0.550
1774670811660,2026-03-28T00.06.51.660,15.759,0.600,-0.904,-0.555
1774670811670,2026-03-28T00.06.51.670,15.769,0.586,-0.893,-0.567
1774670811681,2026-03-28T00.06.51.681,15.780,0.568,-0.913,-0.573
1774670811689,2026-03-28T00.06.51.689,15.788,0.588,-0.921,-0.573
1774670811700,2026-03-28T00.06.51.700,15.799,0.599,-0.898,-0.573
1774670811710,2026-03-28T00.06.51.710,15.809,0.608,-0.895,-0.576
1774670811720,2026-03-28T00.06.51.720,15.819,0.643,-0.883,-0.586
1774670811729,2026-03-28T00.06.51.729,15.828,0.645,-0.852,-0.598
1774670811739,2026-03-28T00.06.51.739,15.838,0.647,-0.840,-0.614
1774670811749,2026-03-28T00.06.51.749,15.848,0.680,-0.817,-0.625
1774670811760,2026-03-28T00.06.51.760,15.859,0.715,-0.794,-0.646
1774670811768,2026-03-28T00.06.51.768,15.867,0.738,-0.788,-0.670
1774670811779,2026-03-28T00.06.51.779,15.878,0.724,-0.771,-0.690
1774670811789,2026-03-28T00.06.51.789,15.888,0.711,-0.774,-0.721
1774670811798,2026-03-28T00.06.51.798,15.897,0.714,-0.775,-0.762
1774670811808,2026-03-28T00.06.51.808,15.907,0.708,-0.760,-0.797
1774670811818,2026-03-28T00.06.51.818,15.917,0.703,-0.752,-0.809
1774670811829,2026-03-28T00.06.51.829,15.928,0.701,-0.734,-0.794
1774670811837,2026-03-28T00.06.51.837,15.936,0.710,-0.686,-0.783
1774670811848,2026-03-28T00.06.51.848,15.947,0.733,-0.637,-0.806
1774670811858,2026-03-28T00.06.51.858,15.957,0.725,-0.605,-0.829
1774670811868,2026-03-28T00.06.51.868,15.967,0.671,-0.589,-0.836
1774670811877,2026-03-28T00.06.51.877,15.976,0.631,-0.571,-0.834
1774670811887,2026-03-28T00.06.51.887,15.986,0.645,-0.536,-0.840
1774670811897,2026-03-28T00.06.51.897,15.996,0.662,-0.499,-0.830
1774670811908,2026-03-28T00.06.51.908,16.007,0.647,-0.471,-0.806
1774670811916,2026-03-28T00.06.51.916,16.015,0.605,-0.435,-0.791
1774670811927,2026-03-28T00.06.51.927,16.026,0.527,-0.395,-0.778
1774670811937,2026-03-28T00.06.51.937,16.036,0.489,-0.360,-0.792
1774670811947,2026-03-28T00.06.51.947,16.046,0.477,-0.328,-0.805
1774670811956,2026-03-28T00.06.51.956,16.055,0.450,-0.302,-0.798
1774670811966,2026-03-28T00.06.51.966,16.065,0.434,-0.273,-0.811
1774670811976,2026-03-28T00.06.51.976,16.075,0.393,-0.254,-0.812
1774670811987,2026-03-28T00.06.51.987,16.086,0.320,-0.237,-0.832
1774670811996,2026-03-28T00.06.51.996,16.095,0.307,-0.199,-0.858
1774670812006,2026-03-28T00.06.52.006,16.105,0.288,-0.163,-0.857
1774670812016,2026-03-28T00.06.52.016,16.115,0.280,-0.125,-0.882
1774670812026,2026-03-28T00.06.52.026,16.125,0.364,-0.096,-0.866
1774670812035,2026-03-28T00.06.52.035,16.134,0.442,-0.068,-0.816
1774670812045,2026-03-28T00.06.52.045,16.144,0.514,-0.014,-0.830
1774670812056,2026-03-28T00.06.52.056,16.155,0.537,0.022,-0.851
1774670812066,2026-03-28T00.06.52.066,16.165,0.491,0.037,-0.846
1774670812075,2026-03-28T00.06.52.075,16.174,0.421,0.051,-0.842
1774670812085,2026-03-28T00.06.52.085,16.184,0.344,0.080,-0.803
1774670812095,2026-03-28T00.06.52.095,16.194,0.309,0.117,-0.764
1774670812105,2026-03-28T00.06.52.105,16.204,0.288,0.155,-0.759
1774670812114,2026-03-28T00.06.52.114,16.213,0.290,0.189,-0.740
1774670812124,2026-03-28T00.06.52.124,16.223,0.296,0.213,-0.759
1774670812135,2026-03-28T00.06.52.135,16.234,0.286,0.236,-0.771
1774670812145,2026-03-28T00.06.52.145,16.244,0.272,0.263,-0.731
1774670812154,2026-03-28T00.06.52.154,16.253,0.289,0.293,-0.697
1774670812164,2026-03-28T00.06.52.164,16.263,0.275,0.334,-0.708
1774670812174,2026-03-28T00.06.52.174,16.273,0.278,0.370,-0.679
1774670812184,2026-03-28T00.06.52.184,16.283,0.283,0.374,-0.661
1774670812193,2026-03-28T00.06.52.193,16.292,0.257,0.406,-0.635
1774670812204,2026-03-28T00.06.52.204,16.303,0.237,0.428,-0.602
1774670812214,2026-03-28T00.06.52.214,16.313,0.208,0.443,-0.584
1774670812223,2026-03-28T00.06.52.223,16.322,0.192,0.462,-0.599
1774670812233,2026-03-28T00.06.52.233,16.332,0.181,0.486,-0.578
1774670812243,2026-03-28T00.06.52.243,16.342,0.186,0.502,-0.578
1774670812253,2026-03-28T00.06.52.253,16.352,0.175,0.528,-0.564
1774670812262,2026-03-28T00.06.52.262,16.361,0.178,0.549,-0.535
1774670812272,2026-03-28T00.06.52.272,16.371,0.163,0.568,-0.522
1774670812283,2026-03-28T00.06.52.283,16.382,0.105,0.588,-0.507
1774670812293,2026-03-28T00.06.52.293,16.392,0.074,0.631,-0.503
1774670812302,2026-03-28T00.06.52.302,16.401,0.081,0.640,-0.510
1774670812312,2026-03-28T00.06.52.312,16.411,0.093,0.625,-0.520
1774670812322,2026-03-28T00.06.52.322,16.421,0.097,0.654,-0.517
1774670812332,2026-03-28T00.06.52.332,16.431,0.062,0.671,-0.525
1774670812341,2026-03-28T00.06.52.341,16.440,0.021,0.701,-0.556
1774670812351,2026-03-28T00.06.52.351,16.450,0.045,0.738,-0.540
1774670812362,2026-03-28T00.06.52.362,16.461,0.118,0.753,-0.531
1774670812372,2026-03-28T00.06.52.372,16.471,0.204,0.786,-0.475
1774670812381,2026-03-28T00.06.52.381,16.480,0.278,0.807,-0.418
1774670812391,2026-03-28T00.06.52.391,16.490,0.317,0.803,-0.375
1774670812401,2026-03-28T00.06.52.401,16.500,0.296,0.790,-0.337
1774670812412,2026-03-28T00.06.52.412,16.511,0.210,0.770,-0.305
1774670812420,2026-03-28T00.06.52.420,16.519,0.069,0.757,-0.265
1774670812431,2026-03-28T00.06.52.431,16.530,-0.019,0.758,-0.200
1774670812441,2026-03-28T00.06.52.441,16.540,-0.064,0.776,-0.170
1774670812451,2026-03-28T00.06.52.451,16.550,-0.045,0.768,-0.199
1774670812460,2026-03-28T00.06.52.460,16.559,0.032,0.773,-0.233
1774670812470,2026-03-28T00.06.52.470,16.569,0.102,0.797,-0.263
1774670812480,2026-03-28T00.06.52.480,16.579,0.147,0.799,-0.275
1774670812491,2026-03-28T00.06.52.491,16.590,0.198,0.814,-0.250
1774670812499,2026-03-28T00.06.52.499,16.598,0.218,0.825,-0.201
1774670812510,2026-03-28T00.06.52.510,16.609,0.205,0.825,-0.155
1774670812520,2026-03-28T00.06.52.520,16.619,0.133,0.815,-0.145
1774670812530,2026-03-28T00.06.52.530,16.629,0.042,0.798,-0.144
1774670812539,2026-03-28T00.06.52.539,16.638,-0.008,0.779,-0.124
1774670812549,2026-03-28T00.06.52.549,16.648,-0.038,0.758,-0.099
1774670812559,2026-03-28T00.06.52.559,16.658,-0.041,0.744,-0.072
1774670812570,2026-03-28T00.06.52.570,16.669,0.010,0.737,-0.062
1774670812579,2026-03-28T00.06.52.579,16.678,0.038,0.732,-0.057
1774670812589,2026-03-28T00.06.52.589,16.688,0.032,0.731,-0.062
1774670812599,2026-03-28T00.06.52.599,16.698,0.025,0.729,-0.063
1774670812609,2026-03-28T00.06.52.609,16.708,0.015,0.718,-0.085
1774670812618,2026-03-28T00.06.52.618,16.717,0.028,0.708,-0.120
1774670812628,2026-03-28T00.06.52.628,16.727,0.049,0.702,-0.121
1774670812639,2026-03-28T00.06.52.639,16.738,0.075,0.692,-0.081
1774670812649,2026-03-28T00.06.52.649,16.748,0.101,0.679,-0.046
1774670812658,2026-03-28T00.06.52.658,16.757,0.117,0.656,-0.053
1774670812668,2026-03-28T00.06.52.668,16.767,0.117,0.617,-0.124
1774670812678,2026-03-28T00.06.52.678,16.777,0.092,0.600,-0.244
1774670812687,2026-03-28T00.06.52.687,16.786,0.035,0.605,-0.373
1774670812697,2026-03-28T00.06.52.697,16.796,-0.006,0.625,-0.451
1774670812707,2026-03-28T00.06.52.707,16.806,0.006,0.638,-0.440
1774670812718,2026-03-28T00.06.52.718,16.817,0.049,0.633,-0.383
1774670812726,2026-03-28T00.06.52.726,16.825,0.140,0.628,-0.325
1774670812737,2026-03-28T00.06.52.737,16.836,0.216,0.599,-0.293
1774670812747,2026-03-28T00.06.52.747,16.846,0.254,0.555,-0.337
1774670812757,2026-03-28T00.06.52.757,16.856,0.258,0.525,-0.413
1774670812766,2026-03-28T00.06.52.766,16.865,0.234,0.496,-0.488
1774670812776,2026-03-28T00.06.52.776,16.875,0.207,0.479,-0.555
1774670812787,2026-03-28T00.06.52.787,16.886,0.179,0.478,-0.570
1774670812797,2026-03-28T00.06.52.797,16.896,0.193,0.472,-0.614
1774670812806,2026-03-28T00.06.52.806,16.905,0.223,0.445,-0.704
1774670812816,2026-03-28T00.06.52.816,16.915,0.216,0.418,-0.732
1774670812826,2026-03-28T00.06.52.826,16.925,0.209,0.403,-0.738
1774670812836,2026-03-28T00.06.52.836,16.935,0.204,0.386,-0.779
1774670812845,2026-03-28T00.06.52.845,16.944,0.199,0.352,-0.784
1774670812855,2026-03-28T00.06.52.855,16.954,0.204,0.320,-0.746
1774670812866,2026-03-28T00.06.52.866,16.965,0.249,0.302,-0.767
1774670812876,2026-03-28T00.06.52.876,16.975,0.296,0.277,-0.804
1774670812885,2026-03-28T00.06.52.885,16.984,0.330,0.224,-0.895
1774670812895,2026-03-28T00.06.52.895,16.994,0.330,0.191,-0.991
1774670812905,2026-03-28T00.06.52.905,17.004,0.296,0.173,-1.010
1774670812915,2026-03-28T00.06.52.915,17.014,0.243,0.144,-1.025
1774670812924,2026-03-28T00.06.52.924,17.023,0.232,0.121,-1.064
1774670812934,2026-03-28T00.06.52.934,17.033,0.265,0.093,-0.985
1774670812945,2026-03-28T00.06.52.945,17.044,0.296,0.073,-0.838
1774670812955,2026-03-28T00.06.52.955,17.054,0.362,0.068,-0.735
1774670812964,2026-03-28T00.06.52.964,17.063,0.426,0.061,-0.708
1774670812974,2026-03-28T00.06.52.974,17.073,0.418,0.017,-0.776
1774670812984,2026-03-28T00.06.52.984,17.083,0.371,-0.042,-0.894
1774670812995,2026-03-28T00.06.52.995,17.094,0.353,-0.086,-1.046
1774670813003,2026-03-28T00.06.53.003,17.102,0.353,-0.150,-1.113
1774670813014,2026-03-28T00.06.53.014,17.113,0.371,-0.206,-1.102
1774670813024,2026-03-28T00.06.53.024,17.123,0.410,-0.205,-1.069
1774670813034,2026-03-28T00.06.53.034,17.133,0.397,-0.214,-1.023
1774670813043,2026-03-28T00.06.53.043,17.142,0.356,-0.237,-0.991
1774670813053,2026-03-28T00.06.53.053,17.152,0.377,-0.233,-0.971
1774670813063,2026-03-28T00.06.53.063,17.162,0.418,-0.218,-0.911
1774670813074,2026-03-28T00.06.53.074,17.173,0.432,-0.227,-0.836
1774670813082,2026-03-28T00.06.53.082,17.181,0.427,-0.251,-0.785
1774670813093,2026-03-28T00.06.53.093,17.192,0.437,-0.280,-0.872
1774670813103,2026-03-28T00.06.53.103,17.202,0.432,-0.356,-1.029
1774670813112,2026-03-28T00.06.53.112,17.211,0.411,-0.445,-1.055
1774670813122,2026-03-28T00.06.53.122,17.221,0.455,-0.474,-0.969
1774670813132,2026-03-28T00.06.53.132,17.231,0.547,-0.463,-0.901
1774670813142,2026-03-28T00.06.53.142,17.241,0.619,-0.462,-0.894
1774670813151,2026-03-28T00.06.53.151,17.250,0.628,-0.472,-0.885
1774670813162,2026-03-28T00.06.53.162,17.261,0.557,-0.480,-0.848
1774670813172,2026-03-28T00.06.53.172,17.271,0.479,-0.506,-0.798
1774670813182,2026-03-28T00.06.53.182,17.281,0.452,-0.530,-0.747
1774670813191,2026-03-28T00.06.53.191,17.290,0.432,-0.551,-0.697
1774670813201,2026-03-28T00.06.53.201,17.300,0.416,-0.573,-0.687
1774670813211,2026-03-28T00.06.53.211,17.310,0.446,-0.620,-0.753
1774670813222,2026-03-28T00.06.53.222,17.321,0.481,-0.691,-0.770
1774670813230,2026-03-28T00.06.53.230,17.329,0.497,-0.742,-0.749
1774670813241,2026-03-28T00.06.53.241,17.340,0.514,-0.769,-0.726
1774670813251,2026-03-28T00.06.53.251,17.350,0.529,-0.792,-0.736
1774670813261,2026-03-28T00.06.53.261,17.360,0.518,-0.808,-0.755
1774670813270,2026-03-28T00.06.53.270,17.369,0.491,-0.830,-0.742
1774670813280,2026-03-28T00.06.53.280,17.379,0.487,-0.847,-0.713
1774670813290,2026-03-28T00.06.53.290,17.389,0.491,-0.865,-0.675
1774670813301,2026-03-28T00.06.53.301,17.400,0.481,-0.883,-0.638
1774670813309,2026-03-28T00.06.53.309,17.408,0.478,-0.894,-0.615
1774670813320,2026-03-28T00.06.53.320,17.419,0.468,-0.910,-0.601
1774670813330,2026-03-28T00.06.53.330,17.429,0.466,-0.928,-0.586
1774670813340,2026-03-28T00.06.53.340,17.439,0.489,-0.930,-0.577
1774670813349,2026-03-28T00.06.53.349,17.448,0.509,-0.924,-0.575
1774670813359,2026-03-28T00.06.53.359,17.458,0.532,-0.921,-0.583
1774670813370,2026-03-28T00.06.53.370,17.469,0.537,-0.915,-0.575
1774670813380,2026-03-28T00.06.53.380,17.479,0.534,-0.905,-0.562
1774670813389,2026-03-28T00.06.53.389,17.488,0.510,-0.894,-0.553
1774670813399,2026-03-28T00.06.53.399,17.498,0.474,-0.881,-0.540
1774670813409,2026-03-28T00.06.53.409,17.508,0.450,-0.871,-0.530
1774670813419,2026-03-28T00.06.53.419,17.518,0.426,-0.875,-0.536
1774670813428,2026-03-28T00.06.53.428,17.527,0.417,-0.896,-0.508
1774670813438,2026-03-28T00.06.53.438,17.537,0.481,-0.855,-0.469
1774670813449,2026-03-28T00.06.53.449,17.548,0.497,-0.836,-0.463
1774670813459,2026-03-28T00.06.53.459,17.558,0.454,-0.888,-0.449
1774670813468,2026-03-28T00.06.53.468,17.567,0.457,-0.884,-0.433
1774670813478,2026-03-28T00.06.53.478,17.577,0.439,-0.871,-0.436
1774670813488,2026-03-28T00.06.53.488,17.587,0.431,-0.878,-0.437
1774670813498,2026-03-28T00.06.53.498,17.597,0.451,-0.867,-0.415
1774670813507,2026-03-28T00.06.53.507,17.606,0.447,-0.854,-0.383
1774670813517,2026-03-28T00.06.53.517,17.616,0.415,-0.853,-0.353
1774670813528,2026-03-28T00.06.53.528,17.627,0.354,-0.861,-0.350
1774670813537,2026-03-28T00.06.53.537,17.636,0.314,-0.875,-0.351
1774670813547,2026-03-28T00.06.53.547,17.646,0.325,-0.876,-0.343
1774670813557,2026-03-28T00.06.53.557,17.656,0.393,-0.875,-0.325
1774670813567,2026-03-28T00.06.53.567,17.666,0.456,-0.874,-0.305
1774670813576,2026-03-28T00.06.53.576,17.675,0.483,-0.870,-0.299
1774670813586,2026-03-28T00.06.53.586,17.685,0.476,-0.869,-0.306
1774670813597,2026-03-28T00.06.53.597,17.696,0.452,-0.865,-0.334
1774670813607,2026-03-28T00.06.53.607,17.706,0.440,-0.865,-0.343
1774670813616,2026-03-28T00.06.53.616,17.715,0.451,-0.866,-0.344
1774670813626,2026-03-28T00.06.53.626,17.725,0.442,-0.862,-0.374
1774670813636,2026-03-28T00.06.53.636,17.735,0.385,-0.854,-0.418
1774670813646,2026-03-28T00.06.53.646,17.745,0.338,-0.867,-0.447
1774670813655,2026-03-28T00.06.53.655,17.754,0.338,-0.884,-0.467
1774670813665,2026-03-28T00.06.53.665,17.764,0.380,-0.882,-0.491
1774670813676,2026-03-28T00.06.53.676,17.775,0.411,-0.867,-0.516
1774670813686,2026-03-28T00.06.53.686,17.785,0.404,-0.872,-0.537
1774670813695,2026-03-28T00.06.53.695,17.794,0.414,-0.888,-0.560
1774670813705,2026-03-28T00.06.53.705,17.804,0.485,-0.884,-0.578
1774670813715,2026-03-28T00.06.53.715,17.814,0.526,-0.888,-0.598
1774670813725,2026-03-28T00.06.53.725,17.824,0.567,-0.898,-0.588
1774670813734,2026-03-28T00.06.53.734,17.833,0.588,-0.867,-0.606
1774670813745,2026-03-28T00.06.53.745,17.844,0.619,-0.925,-0.609
1774670813755,2026-03-28T00.06.53.755,17.854,0.622,-0.887,-0.618
1774670813765,2026-03-28T00.06.53.765,17.864,0.540,-0.869,-0.648
1774670813774,2026-03-28T00.06.53.774,17.873,0.508,-0.917,-0.659
1774670813784,2026-03-28T00.06.53.784,17.883,0.541,-0.880,-0.654
1774670813794,2026-03-28T00.06.53.794,17.893,0.532,-0.844,-0.661
1774670813805,2026-03-28T00.06.53.805,17.904,0.552,-0.834,-0.670
1774670813813,2026-03-28T00.06.53.813,17.912,0.576,-0.801,-0.672
1774670813824,2026-03-28T00.06.53.824,17.923,0.594,-0.769,-0.680
1774670813834,2026-03-28T00.06.53.834,17.933,0.625,-0.753,-0.690
1774670813844,2026-03-28T00.06.53.844,17.943,0.657,-0.751,-0.692
1774670813853,2026-03-28T00.06.53.853,17.952,0.682,-0.751,-0.698
1774670813863,2026-03-28T00.06.53.863,17.962,0.694,-0.748,-0.703
1774670813873,2026-03-28T00.06.53.873,17.972,0.680,-0.738,-0.714
1774670813884,2026-03-28T00.06.53.884,17.983,0.600,-0.732,-0.724
1774670813892,2026-03-28T00.06.53.892,17.991,0.441,-0.719,-0.757
1774670813903,2026-03-28T00.06.53.903,18.002,0.339,-0.694,-0.803
1774670813913,2026-03-28T00.06.53.913,18.012,0.351,-0.663,-0.823
1774670813923,2026-03-28T00.06.53.923,18.022,0.453,-0.633,-0.816
1774670813932,2026-03-28T00.06.53.932,18.031,0.538,-0.607,-0.817
1774670813942,2026-03-28T00.06.53.942,18.041,0.570,-0.593,-0.824
1774670813953,2026-03-28T00.06.53.953,18.052,0.571,-0.580,-0.845
1774670813961,2026-03-28T00.06.53.961,18.060,0.550,-0.575,-0.851
1774670813972,2026-03-28T00.06.53.972,18.071,0.518,-0.562,-0.843
1774670813982,2026-03-28T00.06.53.982,18.081,0.507,-0.531,-0.839
1774670813992,2026-03-28T00.06.53.992,18.091,0.495,-0.511,-0.846
1774670814001,2026-03-28T00.06.54.001,18.100,0.491,-0.482,-0.874
1774670814011,2026-03-28T00.06.54.011,18.110,0.497,-0.454,-0.892
1774670814021,2026-03-28T00.06.54.021,18.120,0.490,-0.432,-0.900
1774670814032,2026-03-28T00.06.54.032,18.131,0.501,-0.408,-0.896
1774670814040,2026-03-28T00.06.54.040,18.139,0.538,-0.370,-0.895
1774670814051,2026-03-28T00.06.54.051,18.150,0.561,-0.337,-0.880
1774670814061,2026-03-28T00.06.54.061,18.160,0.560,-0.302,-0.871
1774670814071,2026-03-28T00.06.54.071,18.170,0.546,-0.269,-0.883
1774670814080,2026-03-28T00.06.54.080,18.179,0.521,-0.246,-0.872
1774670814090,2026-03-28T00.06.54.090,18.189,0.500,-0.211,-0.860
1774670814100,2026-03-28T00.06.54.100,18.199,0.504,-0.170,-0.854
1774670814111,2026-03-28T00.06.54.111,18.210,0.539,-0.141,-0.848
1774670814120,2026-03-28T00.06.54.120,18.219,0.568,-0.110,-0.838
1774670814130,2026-03-28T00.06.54.130,18.229,0.573,-0.067,-0.843
1774670814140,2026-03-28T00.06.54.140,18.239,0.575,-0.027,-0.870
1774670814150,2026-03-28T00.06.54.150,18.249,0.559,-0.002,-0.854
1774670814159,2026-03-28T00.06.54.159,18.258,0.534,0.032,-0.808
1774670814169,2026-03-28T00.06.54.169,18.268,0.519,0.076,-0.781
1774670814180,2026-03-28T00.06.54.180,18.279,0.517,0.118,-0.782
1774670814190,2026-03-28T00.06.54.190,18.289,0.553,0.140,-0.760
1774670814199,2026-03-28T00.06.54.199,18.298,0.552,0.141,-0.709
1774670814209,2026-03-28T00.06.54.209,18.308,0.529,0.170,-0.693
1774670814219,2026-03-28T00.06.54.219,18.318,0.494,0.196,-0.702
1774670814229,2026-03-28T00.06.54.229,18.328,0.461,0.215,-0.675
1774670814238,2026-03-28T00.06.54.238,18.337,0.394,0.231,-0.654
1774670814248,2026-03-28T00.06.54.248,18.347,0.307,0.265,-0.601
1774670814259,2026-03-28T00.06.54.259,18.358,0.271,0.307,-0.584
1774670814269,2026-03-28T00.06.54.269,18.368,0.292,0.340,-0.590
1774670814278,2026-03-28T00.06.54.278,18.377,0.330,0.343,-0.584
1774670814288,2026-03-28T00.06.54.288,18.387,0.317,0.361,-0.591
1774670814298,2026-03-28T00.06.54.298,18.397,0.328,0.386,-0.589
1774670814308,2026-03-28T00.06.54.308,18.407,0.324,0.403,-0.562
1774670814317,2026-03-28T00.06.54.317,18.416,0.315,0.417,-0.542
1774670814328,2026-03-28T00.06.54.328,18.427,0.303,0.445,-0.536
1774670814338,2026-03-28T00.06.54.338,18.437,0.294,0.481,-0.501
1774670814348,2026-03-28T00.06.54.348,18.447,0.277,0.490,-0.493
1774670814357,2026-03-28T00.06.54.357,18.456,0.266,0.505,-0.482
1774670814367,2026-03-28T00.06.54.367,18.466,0.260,0.528,-0.471
1774670814377,2026-03-28T00.06.54.377,18.476,0.271,0.556,-0.471
