epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1774670598597,2026-03-28T00.03.18.597,13.327,0.066,0.752,-0.081
1774670598607,2026-03-28T00.03.18.607,13.337,0.082,0.735,0.016
1774670598617,2026-03-28T00.03.18.617,13.347,0.104,0.738,0.062
1774670598627,2026-03-28T00.03.18.627,13.357,0.144,0.728,0.098
1774670598636,2026-03-28T00.03.18.636,13.366,0.175,0.715,0.119
1774670598647,2026-03-28T00.03.18.647,13.377,0.144,0.708,0.107
1774670598657,2026-03-28T00.03.18.657,13.387,0.087,0.707,0.085
1774670598667,2026-03-28T00.03.18.667,13.397,0.017,0.712,0.036
1774670598676,2026-03-28T00.03.18.676,13.406,-0.044,0.704,-0.026
1774670598686,2026-03-28T00.03.18.686,13.416,-0.096,0.696,-0.094
1774670598696,2026-03-28T00.03.18.696,13.426,-0.131,0.706,-0.135
1774670598707,2026-03-28T00.03.18.707,13.437,-0.098,0.712,-0.173
1774670598715,2026-03-28T00.03.18.715,13.445,-0.026,0.722,-0.206
1774670598726,2026-03-28T00.03.18.726,13.456,-0.001,0.729,-0.194
1774670598736,2026-03-28T00.03.18.736,13.466,-0.009,0.724,-0.153
1774670598746,2026-03-28T00.03.18.746,13.476,-0.037,0.708,-0.113
1774670598755,2026-03-28T00.03.18.755,13.485,-0.043,0.684,-0.079
1774670598765,2026-03-28T00.03.18.765,13.495,-0.006,0.662,-0.050
1774670598775,2026-03-28T00.03.18.775,13.505,0.047,0.654,-0.029
1774670598786,2026-03-28T00.03.18.786,13.516,0.108,0.645,-0.047
1774670598794,2026-03-28T00.03.18.794,13.524,0.188,0.636,-0.110
1774670598805,2026-03-28T00.03.18.805,13.535,0.208,0.637,-0.171
1774670598815,2026-03-28T00.03.18.815,13.545,0.188,0.625,-0.250
1774670598825,2026-03-28T00.03.18.825,13.555,0.188,0.605,-0.338
1774670598834,2026-03-28T00.03.18.834,13.564,0.137,0.600,-0.352
1774670598844,2026-03-28T00.03.18.844,13.574,0.083,0.579,-0.329
1774670598855,2026-03-28T00.03.18.855,13.585,0.097,0.546,-0.287
1774670598865,2026-03-28T00.03.18.865,13.595,0.139,0.523,-0.234
1774670598874,2026-03-28T00.03.18.874,13.604,0.189,0.483,-0.177
1774670598884,2026-03-28T00.03.18.884,13.614,0.272,0.429,-0.149
1774670598894,2026-03-28T00.03.18.894,13.624,0.352,0.340,-0.246
1774670598904,2026-03-28T00.03.18.904,13.634,0.421,0.251,-0.443
1774670598913,2026-03-28T00.03.18.913,13.643,0.499,0.220,-0.729
1774670598923,2026-03-28T00.03.18.923,13.653,0.574,0.196,-0.909
1774670598934,2026-03-28T00.03.18.934,13.664,0.586,0.187,-0.934
1774670598944,2026-03-28T00.03.18.944,13.674,0.462,0.210,-0.874
1774670598953,2026-03-28T00.03.18.953,13.683,0.291,0.221,-0.804
1774670598963,2026-03-28T00.03.18.963,13.693,0.233,0.181,-0.722
1774670598973,2026-03-28T00.03.18.973,13.703,0.268,0.121,-0.642
1774670598982,2026-03-28T00.03.18.982,13.712,0.318,0.080,-0.603
1774670598992,2026-03-28T00.03.18.992,13.722,0.378,0.051,-0.646
1774670599002,2026-03-28T00.03.19.002,13.732,0.521,-0.004,-0.841
1774670599013,2026-03-28T00.03.19.013,13.743,0.766,-0.093,-1.088
1774670599022,2026-03-28T00.03.19.022,13.752,0.925,-0.148,-1.128
1774670599032,2026-03-28T00.03.19.032,13.762,0.855,-0.111,-1.025
1774670599042,2026-03-28T00.03.19.042,13.772,0.646,-0.030,-0.910
1774670599052,2026-03-28T00.03.19.052,13.782,0.416,-0.034,-0.826
1774670599061,2026-03-28T00.03.19.061,13.791,0.287,-0.147,-0.796
1774670599071,2026-03-28T00.03.19.071,13.801,0.285,-0.257,-0.784
1774670599082,2026-03-28T00.03.19.082,13.812,0.397,-0.284,-0.848
1774670599092,2026-03-28T00.03.19.092,13.822,0.671,-0.294,-1.074
1774670599101,2026-03-28T00.03.19.101,13.831,0.990,-0.386,-1.216
1774670599111,2026-03-28T00.03.19.111,13.841,1.100,-0.435,-1.163
1774670599121,2026-03-28T00.03.19.121,13.851,0.975,-0.345,-1.029
1774670599131,2026-03-28T00.03.19.131,13.861,0.761,-0.254,-0.925
1774670599140,2026-03-28T00.03.19.140,13.870,0.573,-0.298,-0.889
1774670599150,2026-03-28T00.03.19.150,13.880,0.491,-0.393,-0.878
1774670599161,2026-03-28T00.03.19.161,13.891,0.515,-0.427,-0.862
1774670599171,2026-03-28T00.03.19.171,13.901,0.604,-0.411,-0.842
1774670599180,2026-03-28T00.03.19.180,13.910,0.720,-0.400,-0.887
1774670599190,2026-03-28T00.03.19.190,13.920,0.882,-0.447,-0.941
1774670599200,2026-03-28T00.03.19.200,13.930,0.943,-0.507,-0.937
1774670599210,2026-03-28T00.03.19.210,13.940,0.898,-0.487,-0.916
1774670599219,2026-03-28T00.03.19.219,13.949,0.808,-0.452,-0.873
1774670599230,2026-03-28T00.03.19.230,13.960,0.661,-0.474,-0.848
1774670599240,2026-03-28T00.03.19.240,13.970,0.562,-0.514,-0.850
1774670599250,2026-03-28T00.03.19.250,13.980,0.554,-0.544,-0.844
1774670599259,2026-03-28T00.03.19.259,13.989,0.626,-0.547,-0.821
1774670599269,2026-03-28T00.03.19.269,13.999,0.707,-0.529,-0.782
1774670599279,2026-03-28T00.03.19.279,14.009,0.730,-0.526,-0.736
1774670599290,2026-03-28T00.03.19.290,14.020,0.674,-0.545,-0.687
1774670599298,2026-03-28T00.03.19.298,14.028,0.581,-0.562,-0.628
1774670599309,2026-03-28T00.03.19.309,14.039,0.511,-0.573,-0.584
1774670599319,2026-03-28T00.03.19.319,14.049,0.512,-0.593,-0.578
1774670599329,2026-03-28T00.03.19.329,14.059,0.538,-0.625,-0.586
1774670599338,2026-03-28T00.03.19.338,14.068,0.552,-0.654,-0.579
1774670599348,2026-03-28T00.03.19.348,14.078,0.566,-0.666,-0.574
1774670599358,2026-03-28T00.03.19.358,14.088,0.581,-0.681,-0.565
1774670599369,2026-03-28T00.03.19.369,14.099,0.590,-0.704,-0.554
1774670599377,2026-03-28T00.03.19.377,14.107,0.582,-0.726,-0.537
1774670599388,2026-03-28T00.03.19.388,14.118,0.540,-0.742,-0.520
1774670599398,2026-03-28T00.03.19.398,14.128,0.492,-0.760,-0.510
1774670599408,2026-03-28T00.03.19.408,14.138,0.471,-0.772,-0.510
1774670599417,2026-03-28T00.03.19.417,14.147,0.457,-0.786,-0.505
1774670599427,2026-03-28T00.03.19.427,14.157,0.476,-0.789,-0.501
1774670599438,2026-03-28T00.03.19.438,14.168,0.506,-0.792,-0.495
1774670599448,2026-03-28T00.03.19.448,14.178,0.536,-0.796,-0.489
1774670599457,2026-03-28T00.03.19.457,14.187,0.556,-0.802,-0.484
1774670599467,2026-03-28T00.03.19.467,14.197,0.562,-0.806,-0.478
1774670599477,2026-03-28T00.03.19.477,14.207,0.571,-0.814,-0.472
1774670599486,2026-03-28T00.03.19.486,14.216,0.563,-0.816,-0.465
1774670599496,2026-03-28T00.03.19.496,14.226,0.529,-0.815,-0.467
1774670599506,2026-03-28T00.03.19.506,14.236,0.484,-0.847,-0.457
1774670599517,2026-03-28T00.03.19.517,14.247,0.460,-0.863,-0.446
1774670599525,2026-03-28T00.03.19.525,14.255,0.440,-0.868,-0.419
1774670599536,2026-03-28T00.03.19.536,14.266,0.442,-0.860,-0.384
1774670599546,2026-03-28T00.03.19.546,14.276,0.476,-0.841,-0.357
1774670599556,2026-03-28T00.03.19.556,14.286,0.485,-0.840,-0.341
1774670599565,2026-03-28T00.03.19.565,14.295,0.479,-0.853,-0.334
1774670599575,2026-03-28T00.03.19.575,14.305,0.488,-0.874,-0.332
1774670599585,2026-03-28T00.03.19.585,14.315,0.485,-0.878,-0.287
1774670599596,2026-03-28T00.03.19.596,14.326,0.490,-0.868,-0.260
1774670599605,2026-03-28T00.03.19.605,14.335,0.533,-0.867,-0.277
1774670599615,2026-03-28T00.03.19.615,14.345,0.542,-0.870,-0.292
1774670599625,2026-03-28T00.03.19.625,14.355,0.491,-0.869,-0.282
1774670599635,2026-03-28T00.03.19.635,14.365,0.411,-0.868,-0.248
1774670599644,2026-03-28T00.03.19.644,14.374,0.378,-0.908,-0.252
1774670599654,2026-03-28T00.03.19.654,14.384,0.377,-0.955,-0.242
1774670599665,2026-03-28T00.03.19.665,14.395,0.368,-0.944,-0.240
1774670599675,2026-03-28T00.03.19.675,14.405,0.356,-0.914,-0.255
1774670599684,2026-03-28T00.03.19.684,14.414,0.335,-0.899,-0.270
1774670599694,2026-03-28T00.03.19.694,14.424,0.345,-0.895,-0.275
1774670599704,2026-03-28T00.03.19.704,14.434,0.430,-0.888,-0.292
1774670599714,2026-03-28T00.03.19.714,14.444,0.511,-0.868,-0.303
1774670599723,2026-03-28T00.03.19.723,14.453,0.546,-0.839,-0.312
1774670599733,2026-03-28T00.03.19.733,14.463,0.540,-0.829,-0.314
1774670599744,2026-03-28T00.03.19.744,14.474,0.517,-0.838,-0.316
1774670599754,2026-03-28T00.03.19.754,14.484,0.498,-0.846,-0.330
1774670599763,2026-03-28T00.03.19.763,14.493,0.460,-0.860,-0.351
1774670599773,2026-03-28T00.03.19.773,14.503,0.405,-0.875,-0.381
1774670599783,2026-03-28T00.03.19.783,14.513,0.413,-0.870,-0.427
1774670599793,2026-03-28T00.03.19.793,14.523,0.448,-0.855,-0.472
1774670599802,2026-03-28T00.03.19.802,14.532,0.479,-0.823,-0.500
1774670599813,2026-03-28T00.03.19.813,14.543,0.522,-0.804,-0.512
1774670599823,2026-03-28T00.03.19.823,14.553,0.562,-0.807,-0.523
1774670599833,2026-03-28T00.03.19.833,14.563,0.584,-0.820,-0.533
1774670599842,2026-03-28T00.03.19.842,14.572,0.583,-0.840,-0.542
1774670599852,2026-03-28T00.03.19.852,14.582,0.589,-0.853,-0.543
1774670599862,2026-03-28T00.03.19.862,14.592,0.605,-0.853,-0.554
1774670599873,2026-03-28T00.03.19.873,14.603,0.638,-0.851,-0.559
1774670599881,2026-03-28T00.03.19.881,14.611,0.667,-0.857,-0.565
1774670599892,2026-03-28T00.03.19.892,14.622,0.675,-0.872,-0.568
1774670599902,2026-03-28T00.03.19.902,14.632,0.654,-0.889,-0.565
1774670599912,2026-03-28T00.03.19.912,14.642,0.618,-0.907,-0.557
1774670599921,2026-03-28T00.03.19.921,14.651,0.578,-0.919,-0.549
1774670599931,2026-03-28T00.03.19.931,14.661,0.502,-0.933,-0.529
1774670599941,2026-03-28T00.03.19.941,14.671,0.397,-0.934,-0.517
1774670599950,2026-03-28T00.03.19.950,14.680,0.388,-0.907,-0.528
1774670599960,2026-03-28T00.03.19.960,14.690,0.463,-0.879,-0.537
1774670599971,2026-03-28T00.03.19.971,14.701,0.554,-0.844,-0.538
1774670599981,2026-03-28T00.03.19.981,14.711,0.618,-0.807,-0.536
1774670599990,2026-03-28T00.03.19.990,14.720,0.641,-0.775,-0.551
1774670600000,2026-03-28T00.03.20.000,14.730,0.619,-0.770,-0.556
1774670600010,2026-03-28T00.03.20.010,14.740,0.558,-0.756,-0.563
1774670600021,2026-03-28T00.03.20.021,14.751,0.512,-0.737,-0.594
1774670600029,2026-03-28T00.03.20.029,14.759,0.498,-0.728,-0.645
1774670600040,2026-03-28T00.03.20.040,14.770,0.522,-0.728,-0.698
1774670600050,2026-03-28T00.03.20.050,14.780,0.543,-0.723,-0.728
1774670600060,2026-03-28T00.03.20.060,14.790,0.572,-0.703,-0.729
1774670600069,2026-03-28T00.03.20.069,14.799,0.600,-0.667,-0.712
1774670600079,2026-03-28T00.03.20.079,14.809,0.619,-0.641,-0.686
1774670600089,2026-03-28T00.03.20.089,14.819,0.604,-0.617,-0.685
1774670600100,2026-03-28T00.03.20.100,14.830,0.584,-0.603,-0.711
1774670600108,2026-03-28T00.03.20.108,14.838,0.595,-0.586,-0.744
1774670600119,2026-03-28T00.03.20.119,14.849,0.607,-0.569,-0.780
1774670600129,2026-03-28T00.03.20.129,14.859,0.633,-0.555,-0.812
1774670600139,2026-03-28T00.03.20.139,14.869,0.644,-0.537,-0.824
1774670600148,2026-03-28T00.03.20.148,14.878,0.631,-0.511,-0.832
1774670600158,2026-03-28T00.03.20.158,14.888,0.600,-0.490,-0.841
1774670600168,2026-03-28T00.03.20.168,14.898,0.559,-0.470,-0.833
1774670600179,2026-03-28T00.03.20.179,14.909,0.533,-0.437,-0.827
1774670600188,2026-03-28T00.03.20.188,14.918,0.555,-0.398,-0.846
1774670600198,2026-03-28T00.03.20.198,14.928,0.584,-0.375,-0.862
1774670600208,2026-03-28T00.03.20.208,14.938,0.600,-0.348,-0.886
1774670600218,2026-03-28T00.03.20.218,14.948,0.611,-0.318,-0.906
1774670600227,2026-03-28T00.03.20.227,14.957,0.581,-0.291,-0.919
1774670600237,2026-03-28T00.03.20.237,14.967,0.539,-0.256,-0.940
1774670600248,2026-03-28T00.03.20.248,14.978,0.531,-0.238,-0.913
1774670600258,2026-03-28T00.03.20.258,14.988,0.493,-0.212,-0.889
1774670600267,2026-03-28T00.03.20.267,14.997,0.461,-0.181,-0.888
1774670600277,2026-03-28T00.03.20.277,15.007,0.463,-0.158,-0.894
1774670600287,2026-03-28T00.03.20.287,15.017,0.472,-0.145,-0.882
1774670600297,2026-03-28T00.03.20.297,15.027,0.501,-0.118,-0.862
1774670600306,2026-03-28T00.03.20.306,15.036,0.546,-0.078,-0.833
1774670600316,2026-03-28T00.03.20.316,15.046,0.565,-0.045,-0.802
1774670600327,2026-03-28T00.03.20.327,15.057,0.548,-0.014,-0.779
1774670600337,2026-03-28T00.03.20.337,15.067,0.514,0.017,-0.783
1774670600346,2026-03-28T00.03.20.346,15.076,0.491,0.045,-0.785
1774670600356,2026-03-28T00.03.20.356,15.086,0.466,0.074,-0.778
1774670600366,2026-03-28T00.03.20.366,15.096,0.438,0.099,-0.807
1774670600376,2026-03-28T00.03.20.376,15.106,0.420,0.118,-0.806
1774670600385,2026-03-28T00.03.20.385,15.115,0.388,0.133,-0.790
1774670600396,2026-03-28T00.03.20.396,15.126,0.360,0.155,-0.758
1774670600406,2026-03-28T00.03.20.406,15.136,0.336,0.187,-0.739
1774670600416,2026-03-28T00.03.20.416,15.146,0.320,0.215,-0.743
1774670600425,2026-03-28T00.03.20.425,15.155,0.312,0.234,-0.713
1774670600435,2026-03-28T00.03.20.435,15.165,0.300,0.260,-0.679
1774670600445,2026-03-28T00.03.20.445,15.175,0.286,0.293,-0.654
1774670600454,2026-03-28T00.03.20.454,15.184,0.279,0.318,-0.644
1774670600464,2026-03-28T00.03.20.464,15.194,0.285,0.350,-0.669
1774670600475,2026-03-28T00.03.20.475,15.205,0.273,0.367,-0.633
1774670600485,2026-03-28T00.03.20.485,15.215,0.267,0.382,-0.615
1774670600494,2026-03-28T00.03.20.494,15.224,0.253,0.404,-0.641
1774670600504,2026-03-28T00.03.20.504,15.234,0.226,0.424,-0.618
1774670600514,2026-03-28T00.03.20.514,15.244,0.214,0.442,-0.588
1774670600524,2026-03-28T00.03.20.524,15.254,0.208,0.459,-0.594
1774670600533,2026-03-28T00.03.20.533,15.263,0.209,0.477,-0.565
1774670600543,2026-03-28T00.03.20.543,15.273,0.208,0.498,-0.561
1774670600554,2026-03-28T00.03.20.554,15.284,0.187,0.520,-0.582
1774670600564,2026-03-28T00.03.20.564,15.294,0.178,0.544,-0.615
1774670600573,2026-03-28T00.03.20.573,15.303,0.182,0.570,-0.625
1774670600583,2026-03-28T00.03.20.583,15.313,0.178,0.593,-0.625
1774670600593,2026-03-28T00.03.20.593,15.323,0.191,0.606,-0.647
1774670600604,2026-03-28T00.03.20.604,15.334,0.206,0.633,-0.597
1774670600612,2026-03-28T00.03.20.612,15.342,0.213,0.657,-0.552
1774670600623,2026-03-28T00.03.20.623,15.353,0.221,0.667,-0.530
1774670600633,2026-03-28T00.03.20.633,15.363,0.219,0.671,-0.507
1774670600643,2026-03-28T00.03.20.643,15.373,0.208,0.676,-0.490
1774670600652,2026-03-28T00.03.20.652,15.382,0.189,0.681,-0.488
1774670600662,2026-03-28T00.03.20.662,15.392,0.187,0.700,-0.474
1774670600672,2026-03-28T00.03.20.672,15.402,0.200,0.719,-0.466
1774670600683,2026-03-28T00.03.20.683,15.413,0.203,0.730,-0.447
1774670600691,2026-03-28T00.03.20.691,15.421,0.213,0.742,-0.425
1774670600702,2026-03-28T00.03.20.702,15.432,0.212,0.752,-0.406
1774670600712,2026-03-28T00.03.20.712,15.442,0.207,0.754,-0.412
1774670600722,2026-03-28T00.03.20.722,15.452,0.225,0.747,-0.423
1774670600731,2026-03-28T00.03.20.731,15.461,0.241,0.751,-0.412
1774670600741,2026-03-28T00.03.20.741,15.471,0.239,0.773,-0.411
1774670600751,2026-03-28T00.03.20.751,15.481,0.200,0.790,-0.411
1774670600762,2026-03-28T00.03.20.762,15.492,0.134,0.787,-0.400
1774670600771,2026-03-28T00.03.20.771,15.501,0.074,0.780,-0.387
1774670600781,2026-03-28T00.03.20.781,15.511,0.035,0.775,-0.392
1774670600791,2026-03-28T00.03.20.791,15.521,0.050,0.782,-0.397
1774670600801,2026-03-28T00.03.20.801,15.531,0.101,0.804,-0.388
1774670600810,2026-03-28T00.03.20.810,15.540,0.123,0.815,-0.359
1774670600820,2026-03-28T00.03.20.820,15.550,0.116,0.798,-0.318
1774670600831,2026-03-28T00.03.20.831,15.561,0.114,0.792,-0.263
1774670600841,2026-03-28T00.03.20.841,15.571,0.141,0.796,-0.218
1774670600850,2026-03-28T00.03.20.850,15.580,0.187,0.797,-0.182
1774670600860,2026-03-28T00.03.20.860,15.590,0.211,0.799,-0.162
1774670600870,2026-03-28T00.03.20.870,15.600,0.205,0.801,-0.152
1774670600880,2026-03-28T00.03.20.880,15.610,0.187,0.792,-0.141
1774670600889,2026-03-28T00.03.20.889,15.619,0.147,0.787,-0.098
1774670600899,2026-03-28T00.03.20.899,15.629,0.104,0.788,-0.048
1774670600910,2026-03-28T00.03.20.910,15.640,0.099,0.781,0.004
1774670600918,2026-03-28T00.03.20.918,15.648,0.106,0.776,0.039
1774670600929,2026-03-28T00.03.20.929,15.659,0.106,0.770,0.044
1774670600939,2026-03-28T00.03.20.939,15.669,0.104,0.761,0.033
1774670600949,2026-03-28T00.03.20.949,15.679,0.082,0.751,0.015
1774670600958,2026-03-28T00.03.20.958,15.688,0.051,0.740,-0.004
1774670600968,2026-03-28T00.03.20.968,15.698,0.027,0.734,-0.028
1774670600979,2026-03-28T00.03.20.979,15.709,0.013,0.725,-0.036
1774670600989,2026-03-28T00.03.20.989,15.719,0.016,0.706,-0.024
1774670600998,2026-03-28T00.03.20.998,15.728,0.025,0.699,-0.010
1774670601008,2026-03-28T00.03.21.008,15.738,0.031,0.700,-0.034
1774670601018,2026-03-28T00.03.21.018,15.748,0.079,0.681,-0.073
1774670601028,2026-03-28T00.03.21.028,15.758,0.160,0.662,-0.132
1774670601037,2026-03-28T00.03.21.037,15.767,0.215,0.638,-0.223
1774670601047,2026-03-28T00.03.21.047,15.777,0.269,0.625,-0.386
1774670601058,2026-03-28T00.03.21.058,15.788,0.290,0.653,-0.470
1774670601068,2026-03-28T00.03.21.068,15.798,0.242,0.698,-0.471
1774670601077,2026-03-28T00.03.21.077,15.807,0.156,0.701,-0.458
1774670601087,2026-03-28T00.03.21.087,15.817,0.077,0.683,-0.420
1774670601097,2026-03-28T00.03.21.097,15.827,0.037,0.654,-0.368
1774670601107,2026-03-28T00.03.21.107,15.837,0.030,0.628,-0.314
1774670601116,2026-03-28T00.03.21.116,15.846,0.044,0.604,-0.290
1774670601126,2026-03-28T00.03.21.126,15.856,0.069,0.572,-0.285
1774670601137,2026-03-28T00.03.21.137,15.867,0.138,0.528,-0.351
1774670601147,2026-03-28T00.03.21.147,15.877,0.221,0.488,-0.475
1774670601156,2026-03-28T00.03.21.156,15.886,0.284,0.457,-0.625
1774670601166,2026-03-28T00.03.21.166,15.896,0.329,0.466,-0.720
1774670601176,2026-03-28T00.03.21.176,15.906,0.323,0.501,-0.698
1774670601187,2026-03-28T00.03.21.187,15.917,0.292,0.507,-0.642
1774670601195,2026-03-28T00.03.21.195,15.925,0.285,0.469,-0.597
1774670601206,2026-03-28T00.03.21.206,15.936,0.290,0.405,-0.564
1774670601216,2026-03-28T00.03.21.216,15.946,0.304,0.346,-0.541
1774670601226,2026-03-28T00.03.21.226,15.956,0.298,0.320,-0.586
1774670601235,2026-03-28T00.03.21.235,15.965,0.308,0.290,-0.735
1774670601245,2026-03-28T00.03.21.245,15.975,0.419,0.224,-0.956
1774670601255,2026-03-28T00.03.21.255,15.985,0.555,0.181,-1.054
1774670601266,2026-03-28T00.03.21.266,15.996,0.558,0.201,-1.014
1774670601274,2026-03-28T00.03.21.274,16.004,0.602,0.229,-0.999
1774670601285,2026-03-28T00.03.21.285,16.015,0.693,0.250,-0.956
1774670601295,2026-03-28T00.03.21.295,16.025,0.689,0.220,-0.891
1774670601305,2026-03-28T00.03.21.305,16.035,0.592,0.173,-0.866
1774670601314,2026-03-28T00.03.21.314,16.044,0.468,0.162,-0.836
1774670601324,2026-03-28T00.03.21.324,16.054,0.410,0.158,-0.781
1774670601334,2026-03-28T00.03.21.334,16.064,0.411,0.150,-0.731
1774670601345,2026-03-28T00.03.21.345,16.075,0.446,0.134,-0.761
1774670601354,2026-03-28T00.03.21.354,16.084,0.510,0.075,-0.839
1774670601364,2026-03-28T00.03.21.364,16.094,0.587,0.018,-0.889
1774670601374,2026-03-28T00.03.21.374,16.104,0.606,-0.007,-0.887
1774670601384,2026-03-28T00.03.21.384,16.114,0.609,-0.023,-0.851
1774670601393,2026-03-28T00.03.21.393,16.123,0.583,-0.048,-0.797
1774670601403,2026-03-28T00.03.21.403,16.133,0.543,-0.078,-0.761
1774670601414,2026-03-28T00.03.21.414,16.144,0.499,-0.111,-0.735
1774670601424,2026-03-28T00.03.21.424,16.154,0.458,-0.147,-0.725
1774670601433,2026-03-28T00.03.21.433,16.163,0.468,-0.179,-0.839
1774670601443,2026-03-28T00.03.21.443,16.173,0.568,-0.241,-0.992
1774670601453,2026-03-28T00.03.21.453,16.183,0.634,-0.322,-0.992
1774670601462,2026-03-28T00.03.21.462,16.192,0.631,-0.341,-0.949
1774670601472,2026-03-28T00.03.21.472,16.202,0.623,-0.328,-0.904
1774670601482,2026-03-28T00.03.21.482,16.212,0.568,-0.341,-0.875
1774670601493,2026-03-28T00.03.21.493,16.223,0.481,-0.371,-0.875
1774670601501,2026-03-28T00.03.21.501,16.231,0.416,-0.400,-0.875
1774670601512,2026-03-28T00.03.21.512,16.242,0.388,-0.403,-0.838
1774670601522,2026-03-28T00.03.21.522,16.252,0.448,-0.400,-0.802
1774670601532,2026-03-28T00.03.21.532,16.262,0.570,-0.417,-0.809
1774670601541,2026-03-28T00.03.21.541,16.271,0.677,-0.448,-0.881
1774670601551,2026-03-28T00.03.21.551,16.281,0.682,-0.484,-0.855
1774670601562,2026-03-28T00.03.21.562,16.292,0.623,-0.516,-0.793
1774670601572,2026-03-28T00.03.21.572,16.302,0.578,-0.537,-0.742
1774670601581,2026-03-28T00.03.21.581,16.311,0.579,-0.557,-0.714
1774670601591,2026-03-28T00.03.21.591,16.321,0.589,-0.567,-0.694
1774670601601,2026-03-28T00.03.21.601,16.331,0.585,-0.561,-0.691
1774670601611,2026-03-28T00.03.21.611,16.341,0.583,-0.566,-0.697
1774670601620,2026-03-28T00.03.21.620,16.350,0.608,-0.577,-0.685
1774670601630,2026-03-28T00.03.21.630,16.360,0.664,-0.576,-0.686
1774670601641,2026-03-28T00.03.21.641,16.371,0.709,-0.581,-0.726
1774670601651,2026-03-28T00.03.21.651,16.381,0.726,-0.602,-0.731
1774670601660,2026-03-28T00.03.21.660,16.390,0.693,-0.620,-0.701
1774670601670,2026-03-28T00.03.21.670,16.400,0.658,-0.626,-0.675
1774670601680,2026-03-28T00.03.21.680,16.410,0.663,-0.631,-0.676
1774670601690,2026-03-28T00.03.21.690,16.420,0.666,-0.640,-0.689
1774670601699,2026-03-28T00.03.21.699,16.429,0.659,-0.644,-0.698
1774670601709,2026-03-28T00.03.21.709,16.439,0.688,-0.643,-0.691
1774670601720,2026-03-28T00.03.21.720,16.450,0.719,-0.644,-0.681
1774670601730,2026-03-28T00.03.21.730,16.460,0.727,-0.661,-0.680
1774670601739,2026-03-28T00.03.21.739,16.469,0.698,-0.669,-0.664
1774670601749,2026-03-28T00.03.21.749,16.479,0.647,-0.667,-0.647
1774670601759,2026-03-28T00.03.21.759,16.489,0.625,-0.685,-0.632
1774670601770,2026-03-28T00.03.21.770,16.500,0.606,-0.703,-0.632
1774670601778,2026-03-28T00.03.21.778,16.508,0.602,-0.712,-0.630
1774670601789,2026-03-28T00.03.21.789,16.519,0.613,-0.723,-0.626
1774670601799,2026-03-28T00.03.21.799,16.529,0.584,-0.734,-0.608
1774670601809,2026-03-28T00.03.21.809,16.539,0.550,-0.749,-0.592
1774670601818,2026-03-28T00.03.21.818,16.548,0.536,-0.767,-0.569
1774670601828,2026-03-28T00.03.21.828,16.558,0.508,-0.778,-0.525
1774670601838,2026-03-28T00.03.21.838,16.568,0.488,-0.780,-0.480
1774670601849,2026-03-28T00.03.21.849,16.579,0.479,-0.777,-0.452
1774670601857,2026-03-28T00.03.21.857,16.587,0.459,-0.779,-0.424
1774670601868,2026-03-28T00.03.21.868,16.598,0.466,-0.777,-0.397
1774670601878,2026-03-28T00.03.21.878,16.608,0.468,-0.782,-0.376
1774670601888,2026-03-28T00.03.21.888,16.618,0.449,-0.789,-0.360
1774670601897,2026-03-28T00.03.21.897,16.627,0.422,-0.792,-0.365
1774670601907,2026-03-28T00.03.21.907,16.637,0.414,-0.799,-0.356
1774670601918,2026-03-28T00.03.21.918,16.648,0.415,-0.800,-0.333
