time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1771018161665482500,31.906482421875,0.75125652551651,-1.8956907987594604,0.2629271149635315,-0.4041892290115356,0.1205946281552314,0.9066907167434692,0.0781394243240356,0.0069993659853935,-0.1737805604934692,0.064709130804463,-0.9762941907954948,-0.0139648992144773,-0.2060761579960223
1771018161675514400,31.916514404296876,0.5245248079299927,-1.922597289085388,0.2113289088010788,-0.3864724636077881,0.1274584084749221,0.9134513139724731,0.0849893391132354,-0.0554369390010833,-0.1418754458427429,0.0679881773533394,-0.97802243619227,-0.0140627998489719,-0.1966009353360496
1771018161685545500,31.92654541015625,0.1821128726005554,-1.9162583351135256,0.1731754094362259,-0.3685797750949859,0.1314000338315963,0.9202626347541808,0.076755404472351,-0.1209935396909713,0.0542401075363159,0.0697601505025767,-0.979760661859232,-0.0141549254370336,-0.1870889901081394
1771018161695576300,31.936576416015622,-0.1507084965705871,-1.9386398792266848,0.2127896547317505,-0.3504378199577331,0.132230520248413,0.9272046089172364,0.0750167071819305,-0.1750619560480117,0.2398790717124939,0.0698705517668279,-0.9815342515894996,-0.0138856878743105,-0.1775268775814131
1771018161705607400,31.946607421875,-0.338028609752655,-2.024197816848755,0.2057274878025055,-0.3317287862300873,0.130538061261177,0.934299886226654,0.1089199185371398,-0.1419058442115783,0.2322041988372802,0.0686444486249694,-0.9833477721926196,-0.0133079854606177,-0.1677441861142924
1771018161715638300,31.95663818359375,-0.2535200119018554,-2.129084348678589,0.2178954631090164,-0.3119337856769562,0.1283391714096069,0.9413957595825196,0.1408828198909759,-0.0400670915842056,0.1684826016426086,0.0671813986265208,-0.9851569191627452,-0.0127958639236473,-0.1574442078871456
1771018161725669400,31.96666943359375,0.0374018400907516,-2.20235276222229,0.290384292602539,-0.2909878194332123,0.1280284523963928,0.9481216073036194,0.140353113412857,0.0830616056919097,0.0760634541511535,0.066674562079539,-0.9868700880283682,-0.012174744076689,-0.1466071000087535
1771018161735701500,31.976701416015626,0.4000411331653595,-2.066340208053589,0.3407811522483825,-0.2701175510883331,0.1308235973119735,0.9538983702659608,0.1138064861297607,0.1556144058704376,-0.0053203105926513,0.0677529132049016,-0.9883414532085886,-0.0114169801761675,-0.1358692799089182
1771018161745732600,31.986732666015627,0.8651342391967773,-1.9118382930755615,0.3392684757709503,-0.250617116689682,0.1378468871116638,0.9582221508026124,0.0751409828662872,0.1407938599586486,-0.0904852151870727,0.0710372468961376,-0.989441094295549,-0.0108345698939604,-0.1258679208570559
1771018161755763500,31.996763427734376,0.9777478575706482,-1.8159537315368652,0.3042029142379761,-0.2321567833423614,0.147794172167778,0.961384654045105,0.0494022220373153,0.1036859452724456,-0.1554152965545654,0.0758573097666771,-0.9902436502875778,-0.010480509818859,-0.1164191923409559
